date,tournament,home_team,away_team,home_score,away_score,neutral
2024-01-23,AFC Asian Cup,Iran,United Arab Emirates,2.0,1.0,True
2024-01-23,African Cup of Nations,Gambia,Cameroon,2.0,3.0,True
2024-01-23,African Cup of Nations,Guinea,Senegal,0.0,2.0,True
2024-01-23,African Cup of Nations,Angola,Burkina Faso,2.0,0.0,True
2024-01-23,African Cup of Nations,Mauritania,Algeria,1.0,0.0,True
2024-01-24,AFC Asian Cup,Iraq,Vietnam,3.0,2.0,True
2024-01-24,AFC Asian Cup,Japan,Indonesia,3.0,1.0,True
2024-01-24,African Cup of Nations,Namibia,Mali,0.0,0.0,True
2024-01-24,African Cup of Nations,South Africa,Tunisia,0.0,0.0,True
2024-01-24,African Cup of Nations,Tanzania,DR Congo,0.0,0.0,True
2024-01-24,African Cup of Nations,Zambia,Morocco,0.0,1.0,True
2024-01-25,AFC Asian Cup,Jordan,Bahrain,0.0,1.0,True
2024-01-25,AFC Asian Cup,South Korea,Malaysia,3.0,3.0,True
2024-01-25,AFC Asian Cup,Kyrgyzstan,Oman,1.0,1.0,True
2024-01-25,AFC Asian Cup,Saudi Arabia,Thailand,0.0,0.0,True
2024-01-27,African Cup of Nations,Angola,Namibia,3.0,0.0,True
2024-01-27,African Cup of Nations,Nigeria,Cameroon,2.0,0.0,True
2024-01-28,AFC Asian Cup,Australia,Indonesia,4.0,0.0,True
2024-01-28,AFC Asian Cup,Tajikistan,United Arab Emirates,1.0,1.0,True
2024-01-28,African Cup of Nations,Egypt,DR Congo,1.0,1.0,True
2024-01-28,African Cup of Nations,Equatorial Guinea,Guinea,0.0,1.0,True
2024-01-29,AFC Asian Cup,Iraq,Jordan,2.0,3.0,True
2024-01-29,AFC Asian Cup,Qatar,Palestine,2.0,1.0,False
2024-01-29,African Cup of Nations,Cape Verde,Mauritania,1.0,0.0,True
2024-01-29,African Cup of Nations,Ivory Coast,Senegal,1.0,1.0,False
2024-01-30,AFC Asian Cup,Saudi Arabia,South Korea,1.0,1.0,True
2024-01-30,AFC Asian Cup,Uzbekistan,Thailand,2.0,1.0,True
2024-01-30,African Cup of Nations,Mali,Burkina Faso,2.0,1.0,True
2024-01-30,African Cup of Nations,Morocco,South Africa,0.0,2.0,True
2024-01-31,AFC Asian Cup,Bahrain,Japan,1.0,3.0,True
2024-01-31,AFC Asian Cup,Iran,Syria,1.0,1.0,True
2024-02-02,AFC Asian Cup,Australia,South Korea,1.0,2.0,True
2024-02-02,AFC Asian Cup,Tajikistan,Jordan,0.0,1.0,True
2024-02-02,African Cup of Nations,DR Congo,Guinea,3.0,1.0,True
2024-02-02,African Cup of Nations,Nigeria,Angola,1.0,0.0,True
2024-02-03,AFC Asian Cup,Iran,Japan,2.0,1.0,True
2024-02-03,AFC Asian Cup,Qatar,Uzbekistan,1.0,1.0,False
2024-02-03,African Cup of Nations,Cape Verde,South Africa,0.0,0.0,True
2024-02-03,African Cup of Nations,Ivory Coast,Mali,2.0,1.0,False
2024-02-03,Friendly,Costa Rica,El Salvador,2.0,0.0,False
2024-02-06,AFC Asian Cup,Jordan,South Korea,2.0,0.0,True
2024-02-07,AFC Asian Cup,Qatar,Iran,3.0,2.0,False
2024-02-07,African Cup of Nations,Ivory Coast,DR Congo,1.0,0.0,False
2024-02-07,African Cup of Nations,Nigeria,South Africa,1.0,1.0,True
2024-02-10,AFC Asian Cup,Qatar,Jordan,3.0,1.0,False
2024-02-10,African Cup of Nations,South Africa,DR Congo,0.0,0.0,True
2024-02-11,African Cup of Nations,Ivory Coast,Nigeria,2.0,1.0,False
2024-03-01,Friendly,Trinidad and Tobago,Jamaica,0.0,1.0,False
2024-03-03,Friendly,Trinidad and Tobago,Jamaica,0.0,0.0,False
2024-03-14,Friendly,Kazakhstan,Turkmenistan,2.0,0.0,True
2024-03-18,Friendly,Solomon Islands,Fiji,2.0,1.0,False
2024-03-20,Friendly,Bonaire,El Salvador,1.0,1.0,True
2024-03-20,Friendly,San Marino,Saint Kitts and Nevis,1.0,3.0,False
2024-03-20,African Cup of Nations qualification,Djibouti,Liberia,0.0,2.0,True
2024-03-20,African Cup of Nations qualification,Somalia,Eswatini,0.0,3.0,True
2024-03-20,Oceania Nations Cup qualification,Tonga,Samoa,1.0,4.0,False
2024-03-21,FIFA Series,South Africa,Andorra,1.0,1.0,True
2024-03-21,FIFA Series,Cape Verde,Guyana,1.0,0.0,True
2024-03-21,FIFA Series,Guinea,Vanuatu,6.0,0.0,True
2024-03-21,CONCACAF Nations League,Panama,Mexico,0.0,3.0,True
2024-03-21,CONCACAF Nations League,United States,Jamaica,3.0,1.0,False
2024-03-21,UEFA Nations League,Gibraltar,Lithuania,0.0,1.0,True
2024-03-21,UEFA Euro qualification,Poland,Estonia,5.0,1.0,False
2024-03-21,UEFA Euro qualification,Wales,Finland,4.0,1.0,False
2024-03-21,UEFA Euro qualification,Israel,Iceland,1.0,4.0,True
2024-03-21,UEFA Euro qualification,Bosnia and Herzegovina,Ukraine,1.0,2.0,False
2024-03-21,UEFA Euro qualification,Georgia,Luxembourg,2.0,0.0,False
2024-03-21,UEFA Euro qualification,Greece,Kazakhstan,5.0,0.0,False
2024-03-21,FIFA World Cup qualification,Qatar,Kuwait,3.0,0.0,False
2024-03-21,FIFA World Cup qualification,Afghanistan,India,0.0,0.0,True
2024-03-21,FIFA World Cup qualification,Myanmar,Syria,1.0,1.0,False
2024-03-21,FIFA World Cup qualification,Japan,North Korea,1.0,0.0,False
2024-03-21,FIFA World Cup qualification,South Korea,Thailand,1.0,1.0,False
2024-03-21,FIFA World Cup qualification,Singapore,China,2.0,2.0,False
2024-03-21,FIFA World Cup qualification,Taiwan,Kyrgyzstan,0.0,2.0,False
2024-03-21,FIFA World Cup qualification,Oman,Malaysia,2.0,0.0,False
2024-03-21,FIFA World Cup qualification,Iran,Turkmenistan,5.0,0.0,False
2024-03-21,FIFA World Cup qualification,Hong Kong,Uzbekistan,0.0,2.0,False
2024-03-21,FIFA World Cup qualification,Indonesia,Vietnam,1.0,0.0,False
2024-03-21,FIFA World Cup qualification,Iraq,Philippines,1.0,0.0,False
2024-03-21,FIFA World Cup qualification,Pakistan,Jordan,0.0,3.0,False
2024-03-21,FIFA World Cup qualification,Saudi Arabia,Tajikistan,1.0,0.0,False
2024-03-21,FIFA World Cup qualification,Bahrain,Nepal,5.0,0.0,False
2024-03-21,FIFA World Cup qualification,United Arab Emirates,Yemen,2.0,1.0,False
2024-03-21,FIFA World Cup qualification,Australia,Lebanon,2.0,0.0,False
2024-03-21,FIFA World Cup qualification,Palestine,Bangladesh,5.0,0.0,True
2024-03-21,Friendly,Belize,Puerto Rico,1.0,1.0,False
2024-03-21,Friendly,Cyprus,Latvia,1.0,1.0,False
2024-03-21,Friendly,Ecuador,Guatemala,2.0,0.0,True
2024-03-21,Friendly,Ethiopia,Lesotho,1.0,2.0,False
2024-03-21,Friendly,Malta,Slovenia,2.0,2.0,False
2024-03-21,Friendly,Montenegro,Belarus,2.0,0.0,True
2024-03-21,Friendly,Portugal,Sweden,5.0,2.0,False
2024-03-21,Friendly,Solomon Islands,Fiji,0.0,2.0,False
2024-03-21,Friendly,Venezuela,Italy,1.0,2.0,True
2024-03-22,FIFA Series,Algeria,Bolivia,3.0,2.0,False
2024-03-22,FIFA Series,Azerbaijan,Mongolia,1.0,0.0,False
2024-03-22,FIFA Series,Bulgaria,Tanzania,1.0,0.0,True
2024-03-22,FIFA Series,Egypt,New Zealand,1.0,0.0,False
2024-03-22,FIFA Series,Equatorial Guinea,Cambodia,2.0,0.0,True
2024-03-22,FIFA Series,Brunei,Bermuda,0.0,2.0,True
2024-03-22,FIFA Series,Central African Republic,Bhutan,6.0,0.0,True
2024-03-22,FIFA Series,Sri Lanka,Papua New Guinea,0.0,0.0,False
2024-03-22,FIFA World Cup qualification,Anguilla,Turks and Caicos Islands,0.0,0.0,False
2024-03-22,FIFA World Cup qualification,United States Virgin Islands,British Virgin Islands,1.0,1.0,False
2024-03-22,Friendly,Albania,Chile,0.0,3.0,True
2024-03-22,Friendly,Argentina,El Salvador,3.0,0.0,True
2024-03-22,Friendly,Armenia,Kosovo,0.0,1.0,False
2024-03-22,Friendly,Burkina Faso,Libya,1.0,2.0,True
2024-03-22,Friendly,Comoros,Uganda,4.0,0.0,True
2024-03-22,Friendly,Hungary,Turkey,1.0,0.0,False
2024-03-22,Friendly,Liechtenstein,Faroe Islands,0.0,4.0,True
2024-03-22,Friendly,Mauritania,Mali,0.0,2.0,True
2024-03-22,Friendly,Morocco,Angola,1.0,0.0,False
2024-03-22,Friendly,Netherlands,Scotland,4.0,0.0,False
2024-03-22,Friendly,Niger,Togo,1.0,2.0,True
2024-03-22,Friendly,Nigeria,Ghana,2.0,1.0,True
2024-03-22,Friendly,North Macedonia,Moldova,1.0,1.0,True
2024-03-22,Friendly,Norway,Czech Republic,1.0,2.0,False
2024-03-22,Friendly,Peru,Nicaragua,2.0,0.0,False
2024-03-22,Friendly,Romania,Northern Ireland,1.0,1.0,False
2024-03-22,Friendly,Senegal,Gabon,3.0,0.0,True
2024-03-22,Friendly,Spain,Colombia,0.0,1.0,True
2024-03-22,African Cup of Nations qualification,Chad,Mauritius,1.0,0.0,True
2024-03-22,African Cup of Nations qualification,São Tomé and Príncipe,South Sudan,1.0,1.0,True
2024-03-23,FIFA Series,Tunisia,Croatia,0.0,0.0,True
2024-03-23,Copa América qualification,Canada,Trinidad and Tobago,2.0,0.0,True
2024-03-23,Copa América qualification,Costa Rica,Honduras,3.0,1.0,True
2024-03-23,Friendly,Denmark,Switzerland,0.0,0.0,False
2024-03-23,Friendly,Dominican Republic,Aruba,2.0,0.0,False
2024-03-23,Friendly,England,Brazil,0.0,1.0,False
2024-03-23,Friendly,France,Germany,0.0,2.0,False
2024-03-23,Friendly,Ivory Coast,Benin,2.0,2.0,True
2024-03-23,Friendly,Republic of Ireland,Belgium,0.0,0.0,False
2024-03-23,Friendly,Slovakia,Austria,0.0,2.0,False
2024-03-23,Oceania Nations Cup qualification,Samoa,Cook Islands,1.0,0.0,True
2024-03-24,CONCACAF Nations League,Jamaica,Panama,1.0,0.0,True
2024-03-24,CONCACAF Nations League,United States,Mexico,2.0,0.0,False
2024-03-24,Friendly,Belize,Puerto Rico,3.0,0.0,False
2024-03-24,Friendly,Ecuador,Italy,0.0,2.0,True
2024-03-24,Friendly,Ethiopia,Lesotho,2.0,1.0,False
2024-03-24,Friendly,Guatemala,Venezuela,0.0,0.0,True
2024-03-24,Friendly,San Marino,Saint Kitts and Nevis,0.0,0.0,False
2024-03-24,Friendly,Suriname,Martinique,1.0,1.0,True
2024-03-25,FIFA Series,Bolivia,Andorra,1.0,0.0,True
2024-03-25,FIFA Series,Azerbaijan,Bulgaria,1.0,1.0,False
2024-03-25,FIFA Series,Tanzania,Mongolia,3.0,0.0,True
2024-03-25,FIFA Series,Cape Verde,Equatorial Guinea,1.0,0.0,True
2024-03-25,FIFA Series,Bermuda,Guinea,1.0,5.0,True
2024-03-25,FIFA Series,Central African Republic,Papua New Guinea,4.0,0.0,True
2024-03-25,FIFA Series,Sri Lanka,Bhutan,2.0,0.0,False
2024-03-25,Friendly,Comoros,Angola,0.0,0.0,True
2024-03-25,Friendly,Cyprus,Serbia,0.0,1.0,False
2024-03-25,Friendly,Gabon,Congo,1.0,1.0,True
2024-03-25,Friendly,Montenegro,North Macedonia,1.0,0.0,True
2024-03-25,Friendly,Sweden,Albania,1.0,0.0,False
2024-03-26,FIFA Series,Algeria,South Africa,3.0,3.0,False
2024-03-26,FIFA Series,Egypt,Croatia,2.0,4.0,False
2024-03-26,FIFA Series,New Zealand,Tunisia,0.0,0.0,True
2024-03-26,FIFA Series,Cambodia,Guyana,1.0,4.0,True
2024-03-26,FIFA Series,Brunei,Vanuatu,3.0,2.0,True
2024-03-26,UEFA Nations League,Lithuania,Gibraltar,1.0,0.0,False
2024-03-26,UEFA Euro qualification,Wales,Poland,0.0,0.0,False
2024-03-26,UEFA Euro qualification,Ukraine,Iceland,2.0,1.0,True
2024-03-26,UEFA Euro qualification,Georgia,Greece,0.0,0.0,False
2024-03-26,FIFA World Cup qualification,India,Afghanistan,1.0,2.0,False
2024-03-26,FIFA World Cup qualification,Kuwait,Qatar,1.0,2.0,False
2024-03-26,FIFA World Cup qualification,Syria,Myanmar,7.0,0.0,True
2024-03-26,FIFA World Cup qualification,Thailand,South Korea,0.0,3.0,False
2024-03-26,FIFA World Cup qualification,China,Singapore,4.0,1.0,False
2024-03-26,FIFA World Cup qualification,Kyrgyzstan,Taiwan,5.0,1.0,False
2024-03-26,FIFA World Cup qualification,Malaysia,Oman,0.0,2.0,False
2024-03-26,FIFA World Cup qualification,Uzbekistan,Hong Kong,3.0,0.0,False
2024-03-26,FIFA World Cup qualification,Turkmenistan,Iran,0.0,1.0,False
2024-03-26,FIFA World Cup qualification,Philippines,Iraq,0.0,5.0,False
2024-03-26,FIFA World Cup qualification,Vietnam,Indonesia,0.0,3.0,False
2024-03-26,FIFA World Cup qualification,Tajikistan,Saudi Arabia,1.0,1.0,False
2024-03-26,FIFA World Cup qualification,Jordan,Pakistan,7.0,0.0,False
2024-03-26,FIFA World Cup qualification,Bahrain,Nepal,3.0,0.0,False
2024-03-26,FIFA World Cup qualification,Yemen,United Arab Emirates,0.0,3.0,True
2024-03-26,FIFA World Cup qualification,Bangladesh,Palestine,0.0,1.0,False
2024-03-26,FIFA World Cup qualification,Australia,Lebanon,5.0,0.0,False
2024-03-26,FIFA World Cup qualification,British Virgin Islands,United States Virgin Islands,0.0,0.0,False
2024-03-26,FIFA World Cup qualification,Turks and Caicos Islands,Anguilla,1.0,1.0,False
2024-03-26,Friendly,Argentina,Costa Rica,3.0,1.0,True
2024-03-26,Friendly,Austria,Turkey,6.0,1.0,False
2024-03-26,Friendly,Colombia,Romania,3.0,2.0,True
2024-03-26,Friendly,Czech Republic,Armenia,2.0,1.0,False
2024-03-26,Friendly,Denmark,Faroe Islands,2.0,0.0,False
2024-03-26,Friendly,El Salvador,Honduras,1.0,1.0,True
2024-03-26,Friendly,England,Belgium,2.0,2.0,False
2024-03-26,Friendly,France,Chile,3.0,2.0,False
2024-03-26,Friendly,Germany,Netherlands,2.0,1.0,False
2024-03-26,Friendly,Hungary,Kosovo,2.0,0.0,False
2024-03-26,Friendly,Ivory Coast,Uruguay,2.0,1.0,True
2024-03-26,Friendly,Latvia,Liechtenstein,1.0,1.0,True
2024-03-26,Friendly,Malta,Belarus,0.0,0.0,False
2024-03-26,Friendly,Morocco,Mauritania,0.0,0.0,False
2024-03-26,Friendly,Nicaragua,Cuba,0.0,1.0,False
2024-03-26,Friendly,Norway,Slovakia,1.0,1.0,False
2024-03-26,Friendly,Peru,Dominican Republic,4.0,1.0,False
2024-03-26,Friendly,Republic of Ireland,Switzerland,0.0,1.0,False
2024-03-26,Friendly,Scotland,Northern Ireland,0.0,1.0,False
2024-03-26,Friendly,Senegal,Benin,1.0,0.0,True
2024-03-26,Friendly,Slovenia,Portugal,2.0,0.0,False
2024-03-26,Friendly,Spain,Brazil,3.0,3.0,False
2024-03-26,Friendly,Finland,Estonia,2.0,1.0,False
2024-03-26,African Cup of Nations qualification,Liberia,Djibouti,0.0,0.0,False
2024-03-26,African Cup of Nations qualification,Eswatini,Somalia,2.0,2.0,True
2024-03-26,African Cup of Nations qualification,Mauritius,Chad,1.0,2.0,False
2024-03-26,African Cup of Nations qualification,South Sudan,São Tomé and Príncipe,0.0,0.0,True
2024-03-26,Oceania Nations Cup qualification,Tonga,Cook Islands,0.0,1.0,False
2024-04-06,Marianas Cup,Northern Mariana Islands,Guam,2.0,2.0,False
2024-04-07,Marianas Cup,Northern Mariana Islands,Guam,2.0,1.0,False
2024-04-14,Friendly,Trinidad and Tobago,Guyana,2.0,1.0,False
2024-04-16,Friendly,Trinidad and Tobago,Guyana,2.0,0.0,False
2024-04-26,Friendly,Grenada,Saint Vincent and the Grenadines,0.0,3.0,False
2024-04-26,Friendly,Guatemala,Nicaragua,1.0,1.0,True
2024-05-21,Friendly,Galicia,Panama,0.0,2.0,False
2024-05-21,Friendly,Basque Country,Uruguay,1.0,1.0,False
2024-05-31,Friendly,Bolivia,Mexico,0.0,1.0,True
2024-05-31,Friendly,Costa Rica,Uruguay,0.0,0.0,False
2024-06-01,Friendly,Greenland,Turkmenistan,0.0,5.0,True
2024-06-02,Friendly,Indonesia,Tanzania,0.0,0.0,False
2024-06-03,Friendly,Albania,Liechtenstein,3.0,0.0,True
2024-06-03,Friendly,Croatia,North Macedonia,3.0,0.0,False
2024-06-03,Friendly,England,Bosnia and Herzegovina,3.0,0.0,False
2024-06-03,Friendly,Germany,Ukraine,0.0,0.0,False
2024-06-03,Friendly,Gibraltar,Scotland,0.0,2.0,True
2024-06-04,Friendly,Austria,Serbia,2.0,1.0,False
2024-06-04,Friendly,Italy,Turkey,0.0,0.0,False
2024-06-04,Friendly,Portugal,Finland,4.0,2.0,False
2024-06-04,Friendly,Republic of Ireland,Hungary,2.0,1.0,False
2024-06-04,Friendly,Romania,Bulgaria,0.0,0.0,False
2024-06-04,Friendly,Slovenia,Armenia,2.0,1.0,False
2024-06-04,Friendly,Switzerland,Estonia,4.0,0.0,False
2024-06-05,Friendly,Belgium,Montenegro,2.0,0.0,False
2024-06-05,Friendly,Denmark,Sweden,2.0,1.0,False
2024-06-05,Friendly,France,Luxembourg,3.0,0.0,False
2024-06-05,Friendly,Mexico,Uruguay,0.0,4.0,True
2024-06-05,Friendly,Norway,Kosovo,3.0,0.0,False
2024-06-05,Friendly,San Marino,Slovakia,0.0,4.0,True
2024-06-05,Friendly,Spain,Andorra,5.0,0.0,False
2024-06-05,FIFA World Cup qualification,Sierra Leone,Djibouti,2.0,1.0,True
2024-06-05,FIFA World Cup qualification,Togo,South Sudan,1.0,1.0,False
2024-06-05,FIFA World Cup qualification,Namibia,Liberia,1.0,1.0,True
2024-06-05,FIFA World Cup qualification,Tunisia,Equatorial Guinea,1.0,0.0,False
2024-06-05,FIFA World Cup qualification,Central African Republic,Chad,1.0,0.0,True
2024-06-05,FIFA World Cup qualification,Antigua and Barbuda,Bermuda,1.0,1.0,False
2024-06-05,FIFA World Cup qualification,Trinidad and Tobago,Grenada,2.0,2.0,False
2024-06-05,FIFA World Cup qualification,Curaçao,Barbados,4.0,1.0,False
2024-06-05,FIFA World Cup qualification,Nicaragua,Montserrat,4.0,1.0,False
2024-06-05,FIFA World Cup qualification,Guatemala,Dominica,6.0,0.0,False
2024-06-05,FIFA World Cup qualification,Suriname,Saint Vincent and the Grenadines,4.0,1.0,False
2024-06-06,Friendly,Gibraltar,Wales,0.0,0.0,True
2024-06-06,Friendly,Netherlands,Canada,4.0,0.0,False
2024-06-06,FIFA World Cup qualification,Guinea-Bissau,Ethiopia,0.0,0.0,False
2024-06-06,FIFA World Cup qualification,Egypt,Burkina Faso,2.0,1.0,False
2024-06-06,FIFA World Cup qualification,Mauritania,Sudan,0.0,2.0,False
2024-06-06,FIFA World Cup qualification,Senegal,DR Congo,1.0,1.0,False
2024-06-06,FIFA World Cup qualification,Benin,Rwanda,1.0,0.0,True
2024-06-06,FIFA World Cup qualification,Libya,Mauritius,2.0,1.0,False
2024-06-06,FIFA World Cup qualification,Algeria,Guinea,1.0,2.0,False
2024-06-06,FIFA World Cup qualification,Malawi,São Tomé and Príncipe,3.0,1.0,False
2024-06-06,FIFA World Cup qualification,Mali,Ghana,1.0,2.0,False
2024-06-06,FIFA World Cup qualification,Afghanistan,Qatar,0.0,0.0,True
2024-06-06,FIFA World Cup qualification,India,Kuwait,0.0,0.0,False
2024-06-06,FIFA World Cup qualification,Myanmar,Japan,0.0,5.0,False
2024-06-06,FIFA World Cup qualification,North Korea,Syria,1.0,0.0,True
2024-06-06,FIFA World Cup qualification,China,Thailand,1.0,1.0,False
2024-06-06,FIFA World Cup qualification,Singapore,South Korea,0.0,7.0,False
2024-06-06,FIFA World Cup qualification,Taiwan,Oman,0.0,3.0,False
2024-06-06,FIFA World Cup qualification,Kyrgyzstan,Malaysia,1.0,1.0,False
2024-06-06,FIFA World Cup qualification,Uzbekistan,Turkmenistan,3.0,1.0,False
2024-06-06,FIFA World Cup qualification,Hong Kong,Iran,2.0,4.0,False
2024-06-06,FIFA World Cup qualification,Indonesia,Iraq,0.0,2.0,False
2024-06-06,FIFA World Cup qualification,Vietnam,Philippines,3.0,2.0,False
2024-06-06,FIFA World Cup qualification,Jordan,Tajikistan,3.0,0.0,False
2024-06-06,FIFA World Cup qualification,Pakistan,Saudi Arabia,0.0,3.0,False
2024-06-06,FIFA World Cup qualification,Nepal,United Arab Emirates,0.0,4.0,True
2024-06-06,FIFA World Cup qualification,Bahrain,Yemen,0.0,0.0,False
2024-06-06,FIFA World Cup qualification,Bangladesh,Australia,0.0,2.0,False
2024-06-06,FIFA World Cup qualification,Palestine,Lebanon,0.0,0.0,True
2024-06-06,FIFA World Cup qualification,Honduras,Cuba,3.0,1.0,False
2024-06-06,FIFA World Cup qualification,Costa Rica,Saint Kitts and Nevis,4.0,0.0,False
2024-06-06,FIFA World Cup qualification,Haiti,Saint Lucia,2.0,1.0,True
2024-06-06,FIFA World Cup qualification,Panama,Guyana,2.0,0.0,False
2024-06-06,FIFA World Cup qualification,Jamaica,Dominican Republic,1.0,0.0,False
2024-06-06,FIFA World Cup qualification,El Salvador,Puerto Rico,0.0,0.0,False
2024-06-07,Friendly,Albania,Azerbaijan,3.0,1.0,True
2024-06-07,Friendly,Armenia,Kazakhstan,2.0,1.0,False
2024-06-07,Friendly,Belarus,Russia,0.0,4.0,False
2024-06-07,Friendly,Cambodia,Mongolia,2.0,0.0,False
2024-06-07,Friendly,Czech Republic,Malta,7.0,1.0,True
2024-06-07,Friendly,England,Iceland,0.0,1.0,False
2024-06-07,Friendly,Germany,Greece,2.0,1.0,False
2024-06-07,Friendly,Peru,Paraguay,0.0,0.0,False
2024-06-07,Friendly,Poland,Ukraine,3.0,1.0,False
2024-06-07,Friendly,Romania,Liechtenstein,0.0,0.0,False
2024-06-07,Friendly,Scotland,Finland,2.0,2.0,False
2024-06-07,FIFA World Cup qualification,Zimbabwe,Lesotho,0.0,2.0,True
2024-06-07,FIFA World Cup qualification,Nigeria,South Africa,1.0,1.0,False
2024-06-07,FIFA World Cup qualification,Angola,Eswatini,1.0,0.0,False
2024-06-07,FIFA World Cup qualification,Morocco,Zambia,2.0,1.0,False
2024-06-07,FIFA World Cup qualification,Kenya,Burundi,1.0,1.0,True
2024-06-07,FIFA World Cup qualification,Ivory Coast,Gabon,1.0,0.0,False
2024-06-07,FIFA World Cup qualification,Mozambique,Somalia,2.0,1.0,False
2024-06-07,FIFA World Cup qualification,Uganda,Botswana,1.0,0.0,False
2024-06-07,FIFA World Cup qualification,Madagascar,Comoros,2.0,1.0,True
2024-06-08,Friendly,Brunei,Sri Lanka,1.0,0.0,False
2024-06-08,Baltic Cup,Latvia,Lithuania,0.0,2.0,False
2024-06-08,Baltic Cup,Estonia,Faroe Islands,4.0,1.0,False
2024-06-08,Friendly,Belgium,Luxembourg,3.0,0.0,False
2024-06-08,Friendly,Denmark,Norway,3.0,1.0,False
2024-06-08,Friendly,Hungary,Israel,3.0,0.0,False
2024-06-08,Friendly,Mexico,Brazil,2.0,3.0,True
2024-06-08,Friendly,Moldova,Cyprus,3.0,2.0,False
2024-06-08,Friendly,Portugal,Croatia,1.0,2.0,False
2024-06-08,Friendly,Slovenia,Bulgaria,1.0,1.0,False
2024-06-08,Friendly,Spain,Northern Ireland,5.0,1.0,False
2024-06-08,Friendly,Sweden,Serbia,0.0,3.0,False
2024-06-08,Friendly,Switzerland,Austria,1.0,1.0,False
2024-06-08,Friendly,United States,Colombia,1.0,5.0,False
2024-06-08,FIFA World Cup qualification,Cameroon,Cape Verde,4.0,1.0,False
2024-06-08,FIFA World Cup qualification,Gambia,Seychelles,5.0,1.0,True
2024-06-08,FIFA World Cup qualification,Cayman Islands,Antigua and Barbuda,1.0,0.0,False
2024-06-08,FIFA World Cup qualification,Bahamas,Trinidad and Tobago,1.0,7.0,True
2024-06-08,FIFA World Cup qualification,Aruba,Curaçao,0.0,2.0,False
2024-06-08,FIFA World Cup qualification,Belize,Nicaragua,0.0,4.0,False
2024-06-08,FIFA World Cup qualification,British Virgin Islands,Guatemala,0.0,3.0,False
2024-06-08,FIFA World Cup qualification,Anguilla,Suriname,0.0,4.0,False
2024-06-09,Friendly,Argentina,Ecuador,1.0,0.0,True
2024-06-09,Friendly,France,Canada,0.0,0.0,False
2024-06-09,Friendly,Italy,Bosnia and Herzegovina,1.0,0.0,False
2024-06-09,Friendly,Montenegro,Georgia,1.0,3.0,False
2024-06-09,Friendly,Slovakia,Wales,4.0,0.0,False
2024-06-09,FIFA World Cup qualification,Djibouti,Ethiopia,1.0,1.0,True
2024-06-09,FIFA World Cup qualification,Mauritania,Senegal,0.0,1.0,False
2024-06-09,FIFA World Cup qualification,DR Congo,Togo,1.0,0.0,False
2024-06-09,FIFA World Cup qualification,São Tomé and Príncipe,Liberia,0.0,1.0,True
2024-06-09,FIFA World Cup qualification,Namibia,Tunisia,0.0,0.0,True
2024-06-09,FIFA World Cup qualification,Bermuda,Honduras,1.0,6.0,False
2024-06-09,FIFA World Cup qualification,Grenada,Costa Rica,0.0,3.0,False
